RutEmpresa,NombreEmpresa,RegionFaena,ProvinciaFaena,ComunaFaena,NombreFaena,CategoriaFaena,IdFaena,RegionInstalacion,ProvinciaInstalacion,ComunaInstalacion,NombreInstalacion,IdTipoInstalacion,TipoInstalacion,RecursoMineroInstalacion,TipoRecursoInstalacion,RecursoPrimarioInstalacion,IdInstalacion,Norte,Este,Cota,Huso,Datum,IdEstado,Estado,Latitud,Longitud,dist_Santiago_km,time_Santiago_min,dist_Valparaíso_km,time_Valparaíso_min,dist_Viña_del_Mar_km,time_Viña_del_Mar_min,dist_Antofagasta_km,time_Antofagasta_min,dist_La_Serena_km,time_La_Serena_min,dist_Coquimbo_km,time_Coquimbo_min,dist_Rancagua_km,time_Rancagua_min,dist_Talca_km,time_Talca_min,dist_Iquique_km,time_Iquique_min,dist_Arica_km,time_Arica_min,dist_Calama_km,time_Calama_min,dist_Copiapó_km,time_Copiapó_min,dist_San_Bernardo_km,time_San_Bernardo_min,dist_Curicó_km,time_Curicó_min,dist_Ovalle_km,time_Ovalle_min,Tiempo_Prt_Antofagasta,Tiempo_Prt_Bahia Agua Fresca,Tiempo_Prt_Bahia De Valdivia,Tiempo_Prt_Bahia De Valparaiso,Tiempo_Prt_Bahia Harris,Tiempo_Prt_Bahia Herradura Guayacan,Tiempo_Prt_Bahia Quintero (Ventanas),Tiempo_Prt_Bahia San Vicente,Tiempo_Prt_Caleta Clarencia,Tiempo_Prt_Caleta Mina Elena,Tiempo_Prt_Caleta Patillos,Tiempo_Prt_Coquimbo,Tiempo_Prt_Coronel,Tiempo_Prt_Huasco,Tiempo_Prt_Iquique,Tiempo_Prt_Lirquen,Tiempo_Prt_Lota,Tiempo_Prt_Mejillones,Tiempo_Prt_Penco,Tiempo_Prt_Port San Juan De La Juan,Tiempo_Prt_Puerto Caldera,Tiempo_Prt_Puerto Calderilla,Tiempo_Prt_Puerto Castro,Tiempo_Prt_Puerto Chacabuco,Tiempo_Prt_Puerto Chanaral,Tiempo_Prt_Puerto De Corral,Tiempo_Prt_Puerto Montt,Tiempo_Prt_Puerto Natales,Tiempo_Prt_Puerto Quemchi,Tiempo_Prt_Puerto San Antonio,Tiempo_Prt_Puerto Sara,Tiempo_Prt_Puerto Williams,Tiempo_Prt_Puerto Yartou,Tiempo_Prt_Punta Delgada,Tiempo_Prt_Rada De Arica,Tiempo_Prt_Rada Punta Arenas,Tiempo_Prt_Talcahuano,Tiempo_Prt_Taltal,Tiempo_Prt_Tocopilla
12395523-4,JULIA DEL CARMEN VERA CAMPOS,II,ANTOFAGASTA,TALTAL,MINA SOLUCIÓN 1 AL 4,CATEGORIA D,20018073,ANTOFAGASTA,ANTOFAGASTA,TALTAL,POLVORIN,6999,POLVORIN,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000024052,7178442.0,360816.0,452,19,PSAD-56,169,INACTIVA,-25.5077879451902,-70.3869701345293,1092.48,828.5283333333333,1049.05,806.7516666666667,1043.1081,798.8066666666667,243.158,216.775,622.6731,502.92,634.2394,514.695,1174.4851,888.005,1344.7865,997.3633333333332,729.4008,569.545,939.7539,745.3233333333334,440.5451,340.365,296.4307,240.06666666666663,1107.8693,839.4516666666666,1282.3413,956.05,709.5382,580.6983333333334,217.14,2981.915,1398.1233333333332,808.6483333333333,3110.9666666666667,521.655,784.8616666666666,1179.87,2973.65,3037.5666666666666,538.0233333333333,513.9866666666667,1205.25,362.65,577.9233333333334,1164.325,1212.04,270.67333333333335,1164.5633333333333,3015.3,187.71833333333333,200.17666666666668,1685.8266666666668,2302.0183333333334,112.48166666666665,1470.7566666666667,1516.9383333333333,3014.786666666667,1634.7783333333332,862.8066666666667,2877.2033333333334,4751.863333333333,3120.086666666667,2860.6433333333334,749.5683333333333,2958.6366666666668,1180.8216666666667,22.873333333333335,374.995
12395523-4,JULIA DEL CARMEN VERA CAMPOS,II,ANTOFAGASTA,TALTAL,MINA SOLUCIÓN 1 AL 4,CATEGORIA D,20018073,ANTOFAGASTA,ANTOFAGASTA,TALTAL,BOTADERO,1337,DEPÓSITO RMM - ESTÉRILES,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000024053,7178574.0,360710.0,452,19,PSAD-56,169,INACTIVA,-25.5065863234677,-70.3880109190951,1092.7027,829.0633333333334,1049.2727,807.2866666666666,1043.3309,799.3416666666667,242.9353,216.24,622.8959,503.455,634.4621999999999,515.23,1174.7079,888.5400000000001,1345.0093,997.8983333333332,729.178,569.01,939.5311,744.7883333333334,440.3223,339.83,296.6535,240.60166666666663,1108.092,839.9866666666666,1282.564,956.585,709.7609,581.2333333333333,216.605,2982.45,1398.6583333333333,809.1833333333333,3111.5016666666666,522.19,785.3966666666668,1180.405,2974.185,3038.101666666667,537.4883333333333,514.5216666666666,1205.785,363.185,577.3883333333334,1164.8600000000001,1212.575,270.1383333333333,1165.0983333333331,3015.835,188.25333333333336,200.71166666666667,1686.3616666666667,2302.5533333333337,113.01666666666667,1471.2916666666667,1517.4733333333331,3015.3216666666663,1635.3133333333333,863.3416666666667,2877.7383333333332,4752.3983333333335,3120.6216666666664,2861.1783333333337,749.0333333333333,2959.1716666666666,1181.3566666666666,22.33833333333333,374.46
61703000-4,EMPRESA NACIONAL DE MINERIA (ENAMI),II,ANTOFAGASTA,SIERRA GORDA,ENAMI MANTOS BLANCOS,CATEGORIA C,1535725,ANTOFAGASTA,ANTOFAGASTA,SIERRA GORDA,ADMINISTRACIÓN OFICINAS,1348,ADMINISTRACIÓN - OFICINA,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000026029,7408446.0,396249.0,796,19,PSAD-56,8,ACTIVA,-23.4337501913313,-70.0176195038348,1366.6293999999998,1053.9233333333334,1323.1994,1032.1466666666668,1317.2575,1024.2016666666666,51.3836,44.79666666666667,896.8225,728.315,908.3888,740.09,1448.6345,1113.4,1618.9359,1222.7583333333334,452.5534,338.1433333333333,662.9065,513.9216666666666,163.6976,108.96333333333334,570.5802,465.4616666666667,1382.0187,1064.8466666666668,1556.4907,1181.445,983.6876,806.0933333333334,45.85333333333333,3207.31,1623.5183333333334,1034.0433333333333,3336.3616666666667,747.05,1010.2566666666667,1405.2649999999999,3199.045,3262.961666666667,321.4166666666667,739.3816666666667,1430.645,588.045,346.52166666666665,1389.72,1437.4350000000002,77.70166666666667,1389.9583333333333,3240.695,413.11333333333334,425.57166666666666,1911.2216666666668,2527.413333333333,337.87666666666667,1696.1516666666669,1742.3333333333333,3240.1816666666664,1860.1733333333332,1088.2016666666666,3102.5983333333334,4977.258333333333,3345.4816666666666,3086.038333333333,518.1666666666666,3184.0316666666668,1406.2166666666667,212.75833333333333,172.53833333333333
61703000-4,EMPRESA NACIONAL DE MINERIA (ENAMI),III,CHAÑARAL,CHAÑARAL,ENAMI-PTA O.MARTINEZ- SALADO,CATEGORIA B,153577,ATACAMA,CHAÑARAL,CHAÑARAL,LABORATORIO QUIMICO,1348,ADMINISTRACIÓN - OFICINA,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000027058,7077524.0,368770.0,433,19,PSAD-56,8,ACTIVA,-26.4195320925178,-70.3179535378514,971.179,744.35,927.7491,722.5733333333334,921.8072,714.6283333333333,375.7487,328.2966666666667,501.3722,418.7416666666667,512.9385,430.51666666666665,1053.1842,803.8266666666666,1223.4856000000002,913.185,861.9915,681.0666666666667,1072.3446,856.8449999999999,573.1358,451.88666666666666,172.08120000000002,150.39833333333334,986.5683,755.2733333333333,1161.0404,871.8716666666667,588.2371999999999,496.52,328.6616666666667,2897.7366666666667,1313.945,724.4699999999999,3026.788333333333,437.47666666666663,700.6833333333333,1095.6916666666666,2889.4716666666664,2953.3883333333333,649.545,429.80833333333334,1121.0716666666667,292.0466666666667,689.4449999999999,1080.1466666666668,1127.8616666666667,382.195,1080.385,2931.1216666666664,117.115,129.57333333333332,1601.6483333333333,2217.8399999999997,41.87833333333333,1386.5783333333334,1432.76,2930.608333333333,1550.6,778.6283333333333,2793.025,4667.6849999999995,3035.9083333333333,2776.4649999999997,861.09,2874.4583333333335,1096.6433333333334,134.395,486.51666666666665
61703000-4,EMPRESA NACIONAL DE MINERIA (ENAMI),III,CHAÑARAL,CHAÑARAL,ENAMI-PTA O.MARTINEZ- SALADO,CATEGORIA B,153577,ATACAMA,CHAÑARAL,CHAÑARAL,TALLER MANTENCION,1350,TALLERES Y MAESTRANZA,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000027059,7077589.0,368805.0,435,19,PSAD-56,8,ACTIVA,-26.4189485898446,-70.3175959876208,971.1249,744.0233333333333,927.6949,722.2466666666667,921.753,714.3016666666666,375.6945,327.97,501.318,418.415,512.8842999999999,430.19,1053.13,803.5,1223.4314,912.8583333333332,861.9373,680.74,1072.2904,856.5183333333333,573.0816,451.56,172.027,150.07166666666666,986.5142,754.9466666666667,1160.9862,871.545,588.1831,496.1933333333333,328.335,2897.4100000000003,1313.6183333333333,724.1433333333333,3026.461666666667,437.15,700.3566666666667,1095.365,2889.145,2953.061666666667,649.2183333333334,429.4816666666667,1120.745,291.72,689.1183333333333,1079.82,1127.535,381.8683333333333,1080.0583333333334,2930.795,116.78833333333334,129.24666666666667,1601.3216666666667,2217.5133333333333,41.55166666666666,1386.2516666666668,1432.4333333333334,2930.2816666666668,1550.2733333333333,778.3016666666666,2792.6983333333333,4667.358333333334,3035.5816666666665,2776.1383333333333,860.7633333333334,2874.1316666666667,1096.3166666666666,134.06833333333333,486.19
61703000-4,EMPRESA NACIONAL DE MINERIA (ENAMI),III,CHAÑARAL,CHAÑARAL,ENAMI-PTA O.MARTINEZ- SALADO,CATEGORIA B,153577,ATACAMA,CHAÑARAL,CHAÑARAL,ADMINISTRACION PLANTA,1348,ADMINISTRACIÓN - OFICINA,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000027060,7077389.0,368786.0,423,19,PSAD-56,8,ACTIVA,-26.4207521758952,-70.3178069858701,971.7223,747.4883333333333,928.2923,725.7116666666666,922.3505,717.7666666666667,376.292,331.435,501.9155,421.88,513.4818,433.655,1053.7275,806.965,1224.0288999999998,916.3233333333334,862.5348,684.205,1072.8879,859.9833333333333,573.679,455.025,172.6245,153.5366666666667,987.1116,758.4116666666666,1161.5837,875.01,588.7805,499.65833333333336,331.8,2900.875,1317.0833333333333,727.6083333333333,3029.9266666666667,440.615,703.8216666666667,1098.8300000000002,2892.61,2956.5266666666666,652.6833333333333,432.94666666666666,1124.21,295.185,692.5833333333334,1083.285,1131.0,385.3333333333333,1083.5233333333333,2934.26,120.25333333333333,132.71166666666667,1604.7866666666666,2220.9783333333335,45.016666666666666,1389.7166666666667,1435.8983333333333,2933.7466666666664,1553.7383333333335,781.7666666666667,2796.163333333333,4670.823333333334,3039.0466666666666,2779.6033333333335,864.2283333333332,2877.5966666666664,1099.7816666666665,137.53333333333333,489.655
96561560-1,SOCIEDAD PUNTA DEL COBRE S.A.,III,COPIAPO,TIERRA AMARILLA,PLANTA SAN JOSE,CATEGORIA A,20008102,ATACAMA,COPIAPO,TIERRA AMARILLA,PLANTA DE CHANCADO BESALCO LÍNEA B,1342,PLANTA CHANCADO,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000028031,6959816.0,373381.0,536,19,PSAD-56,8,ACTIVA,-27.4824027740479,-70.2837103866595,808.4789000000001,617.1800000000001,765.0489,595.4033333333333,759.1071,587.4583333333334,556.28,477.7583333333333,338.672,291.57166666666666,350.2384,303.34666666666664,890.4841,676.6566666666666,1060.7855,786.015,1042.5228,830.5283333333333,1252.8759,1006.3066666666668,753.6671,601.3483333333334,18.9545,30.33,823.8682,628.1033333333332,998.3402,744.7016666666666,425.5371,369.35,478.12333333333333,2770.5666666666666,1186.775,597.3,2899.6183333333333,310.3066666666667,573.5133333333334,968.5216666666668,2762.3016666666667,2826.2183333333332,799.0066666666667,302.6383333333333,993.9016666666666,176.61166666666668,838.9066666666666,952.9766666666667,1000.6916666666667,531.6566666666666,953.215,2803.951666666667,94.08666666666666,103.235,1474.4783333333332,2090.67,156.84,1259.4083333333333,1305.59,2803.438333333333,1423.43,651.4583333333334,2665.855,4540.515,2908.7383333333332,2649.295,1010.5516666666666,2747.288333333333,969.4733333333334,283.8566666666667,635.9783333333332
96919150-4,NAVIERA ULTRANAV CHILE LIMITADA,XII,MAGALLANES,RIO VERDE,MINA INVIERNO,CATEGORIA D,12771,MAGALLANES Y DE LA ANTARTICA CHILENA,MAGALLANES,RIO VERDE,BODEGA,5019,BODEGA,CARBÓN,RECURSOS ENERGÉTICOS,CARBÓN,2000003090,4137983.0,323564.0,59,19,SAD-69,169,INACTIVA,-52.8790486704922,-71.6227374387477,3043.0474,2227.1666666666665,3149.3469,2299.0683333333336,3152.6038,2307.391666666667,4372.1615,3256.83,3511.2687,2549.475,3501.274,2539.73,2957.8569,2171.003333333333,2790.8331000000003,2059.315,4737.3533,3514.0583333333334,4947.7064,3689.836666666667,4353.973099999999,3225.0016666666666,3845.0954,2822.4950000000003,3027.6423,2214.135,2852.983,2099.4466666666667,3445.8038,2504.955,3257.1933333333336,196.19666666666666,1700.0133333333333,2302.045,476.6666666666667,2538.57,2345.813333333333,2009.3100000000002,339.35,118.22833333333332,3497.338333333333,2539.5,2020.9633333333334,2756.045,3522.435,2000.035,2013.4233333333332,3310.7216666666664,1998.615,229.58666666666667,2873.1516666666666,2882.3,1845.3783333333333,1158.7716666666668,2935.9049999999997,1753.2433333333333,1676.49,248.79500000000002,1794.3300000000002,2271.3816666666667,187.99333333333334,1966.15,485.7916666666667,226.34166666666667,3694.7450000000003,172.91666666666666,2011.0033333333333,3062.9166666666665,3349.0299999999997
76318530-3,MINERA JILGUERO S.A,III,COPIAPO,TIERRA AMARILLA,JILGUERO,CATEGORIA B,20840,ATACAMA,COPIAPO,TIERRA AMARILLA,ACOPIO DE MINERAL,1339,DEPÓSITO RMM - MINERAL DE BAJA LEY,CALCITA,ROCAS Y MINERALES INDUSTRIALES,CARBONATOS DE CALCIO,2000007030,6963619.0,380060.0,968,19,PSAD-56,8,ACTIVA,-27.4486848844932,-70.2157422676911,824.8993,651.3716666666667,781.4693000000001,629.5949999999999,775.5275,621.65,546.563,500.87666666666667,355.0925,325.7633333333333,366.6588,337.5383333333333,906.9045,710.8483333333334,1077.2059,820.2066666666667,1032.8058,853.6466666666668,1243.1589,1029.425,743.9501,624.4666666666667,30.7154,59.23,840.2886,662.295,1014.7607,778.8933333333333,441.9575,403.5416666666667,501.2416666666667,2804.758333333333,1220.9666666666667,631.4916666666667,2933.81,344.49833333333333,607.705,1002.7133333333334,2796.4933333333333,2860.4100000000003,822.125,336.83,1028.0933333333332,210.80333333333334,862.025,987.1683333333333,1034.8833333333334,554.775,987.4066666666666,2838.1433333333334,122.98666666666666,132.13500000000002,1508.6699999999998,2124.8616666666667,185.73999999999998,1293.6,1339.7816666666665,2837.6299999999997,1457.6216666666667,685.65,2700.0466666666666,4574.706666666667,2942.93,2683.4866666666667,1033.6699999999998,2781.48,1003.6650000000001,306.975,659.0966666666667
96790240-3,MINERA LOS PELAMBRES,IV,CHOAPA,SALAMANCA,FAENA LOS PELAMBRES,CATEGORIA A,127720,COQUIMBO,CHOAPA,SALAMANCA,POLVORINES,6999,POLVORIN,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000013028,6490308.0,359002.0,2973,19,PSAD-56,8,ACTIVA,-31.7168587848861,-70.4902460182791,509.3564,602.2516666666667,565.4375,641.5916666666667,559.4956,633.6466666666668,1719.2967,1541.9733333333331,858.4038,834.6183333333333,848.4091,824.8733333333333,591.3615,661.7283333333332,761.6629,771.0866666666666,2205.5395,1894.743333333333,2415.8926,2070.5216666666665,1916.6838,1665.5633333333333,1192.2306,1107.638333333333,524.7456999999999,613.175,699.2176999999999,729.7733333333333,792.9389,790.0983333333334,1542.3366666666666,2581.9966666666664,1171.8466666666668,643.4883333333333,2711.048333333333,823.7133333333334,630.9566666666667,953.5933333333334,2573.7316666666666,2637.648333333333,1863.22,824.6433333333333,978.9733333333334,1041.1883333333333,1903.12,938.0483333333334,985.7633333333334,1595.87,938.2866666666666,2615.3866666666668,1158.3,1167.4483333333333,1459.55,2017.97,1221.0533333333333,1244.48,1290.6616666666666,2614.8733333333334,1408.5016666666668,675.5283333333333,2477.29,4351.95,2720.173333333333,2460.7233333333334,2074.76,2558.7166666666667,954.5383333333334,1348.0649999999998,1700.1866666666667
96790240-3,MINERA LOS PELAMBRES,IV,CHOAPA,SALAMANCA,FAENA LOS PELAMBRES,CATEGORIA A,127720,COQUIMBO,CHOAPA,SALAMANCA,PLANTA DE CHANCADO,1342,PLANTA CHANCADO,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000013029,6490315.0,359010.0,2973,19,PSAD-56,8,ACTIVA,-31.7167966394471,-70.4901606019123,509.3564,602.2516666666667,565.4375,641.5916666666667,559.4956,633.6466666666668,1719.2967,1541.9733333333331,858.4038,834.6183333333333,848.4091,824.8733333333333,591.3615,661.7283333333332,761.6629,771.0866666666666,2205.5395,1894.743333333333,2415.8926,2070.5216666666665,1916.6838,1665.5633333333333,1192.2306,1107.638333333333,524.7456999999999,613.175,699.2176999999999,729.7733333333333,792.9389,790.0983333333334,1542.3366666666666,2581.9966666666664,1171.8466666666668,643.4883333333333,2711.048333333333,823.7133333333334,630.9566666666667,953.5933333333334,2573.7316666666666,2637.648333333333,1863.22,824.6433333333333,978.9733333333334,1041.1883333333333,1903.12,938.0483333333334,985.7633333333334,1595.87,938.2866666666666,2615.3866666666668,1158.3,1167.4483333333333,1459.55,2017.97,1221.0533333333333,1244.48,1290.6616666666666,2614.8733333333334,1408.5016666666668,675.5283333333333,2477.29,4351.95,2720.173333333333,2460.7233333333334,2074.76,2558.7166666666667,954.5383333333334,1348.0649999999998,1700.1866666666667
10516732-6,VLADIMIR VERGARA MORAGA,VI,CACHAPOAL,RANCAGUA,MINA EL JARDIN,SIN CATEGORIA,20013045,LIBERTADOR GENERAL BERNARDO OHIGGINS,CACHAPOAL,RANCAGUA,MINA EL JARDIN,1291,MINA SUBTERRANEA,ORO METÁLICO O NATIVO,RECURSOS MINERALES METÁLICOS,ORO,2000017028,6230881.0,328795.0,796,19,PSAD-56,10,CIERRE TEMPORAL,-34.0516314274992,-70.8570866234039,96.3187,101.28833333333334,202.6182,173.19,205.8751,181.5133333333333,1425.4328,1130.9516666666668,564.5399,423.5966666666666,554.5453,413.8516666666666,22.2112,45.34666666666667,190.0633,155.65,1911.6756,1483.7216666666668,2122.0287000000003,1659.5,1622.8199,1254.5416666666667,898.3666999999999,696.6166666666667,80.9135,88.25666666666666,127.6181,114.33666666666666,499.0751,379.07666666666665,1131.3149999999998,2140.201666666667,556.41,176.16666666666666,2269.2533333333336,412.69166666666666,219.935,338.1566666666667,2131.9366666666665,2195.8533333333335,1452.1983333333333,413.62166666666667,363.5366666666667,630.1666666666666,1492.0983333333331,322.6116666666667,370.32666666666665,1184.8483333333331,322.85,2173.5866666666666,747.2783333333333,756.4266666666666,844.1133333333333,1460.305,810.0316666666666,629.0433333333333,675.225,2173.0733333333333,793.065,145.50833333333333,2035.49,3910.15,2278.3733333333334,2018.9233333333332,1663.7383333333335,2116.9166666666665,339.10166666666663,937.0433333333333,1289.165
78200830-7,MINERA CEMIN-PULLALLI SPA,V,SAN FELIPE,CATEMU,PLANTA CATEMU,CATEGORIA B,138026,VALPARAISO,SAN FELIPE,CATEMU,PILAS DE LIXIVIACION,3019,LIXIVIACION,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000018036,6372500.0,313400.0,475,19,PSAD-56,8,ACTIVA,-32.7724564655771,-70.9943901291386,101.5346,80.82,101.5278,88.34833333333333,95.5859,80.40333333333334,1255.3869,988.73,394.494,281.375,384.4994,271.63,183.5398,140.29666666666665,353.8412,249.655,1741.6297,1341.5,1951.9828,1517.2783333333332,1452.774,1112.32,728.3208000000001,554.395,116.9239,91.74333333333334,291.396,208.34166666666667,329.0292,236.855,989.0933333333334,2234.2066666666665,650.4150000000001,90.24499999999999,2363.258333333333,270.47,77.71333333333334,432.1616666666667,2225.9416666666666,2289.858333333333,1309.9766666666667,271.4,457.5416666666667,487.945,1349.8766666666668,416.6166666666667,464.3316666666667,1042.6266666666666,416.85499999999996,2267.5916666666667,605.0566666666667,614.205,938.1183333333333,1554.3100000000002,667.81,723.0483333333334,769.23,2267.0783333333334,887.0699999999999,144.40333333333334,2129.495,4004.1549999999997,2372.3783333333336,2112.9283333333333,1521.5166666666667,2210.9216666666666,433.1066666666667,794.8216666666667,1146.9433333333334
9513326-6,JOSE LABRIN BECERRA,III,HUASCO,VALLENAR,LA JOSELYN 1/7,CATEGORIA D,20013224,ATACAMA,HUASCO,VALLENAR,MINA LA JOSELYN 1/7 PUNTO 1,1291,MINA SUBTERRANEA,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000018038,6822549.0,334719.0,899,19,PSAD-56,8,ACTIVA,-28.7168061775704,-70.6942683945729,682.8205,533.1116666666667,639.3905,511.335,633.4485999999999,503.39,695.0609000000001,589.9449999999999,213.0136,207.50333333333336,224.5799,219.2783333333333,764.8256,592.5883333333334,935.127,701.9466666666667,1181.3037,942.715,1391.6568,1118.493333333333,892.448,713.535,167.9948,155.61,698.2098000000001,544.035,872.6818000000001,660.6333333333333,299.87870000000004,285.2816666666667,590.3066666666667,2686.4983333333334,1102.7066666666665,513.2316666666667,2815.55,226.23833333333332,489.445,884.4533333333333,2678.233333333333,2742.15,911.19,218.57000000000002,909.8333333333334,93.80333333333333,951.09,868.9083333333333,916.6233333333333,643.84,869.1466666666668,2719.883333333333,206.27,215.41833333333335,1390.41,2006.6016666666667,269.0233333333333,1175.34,1221.5216666666668,2719.3700000000003,1339.3616666666667,567.39,2581.786666666667,4456.446666666667,2824.67,2565.226666666667,1122.7350000000001,2663.2200000000003,885.4050000000001,396.04,748.1616666666666
76336031-8,EDUARDO GUERRERO ARAYA EXTRACCION DE MINERALES E.I.R.L.,II,ANTOFAGASTA,TALTAL,MINA LAS BERMUDAS 1 AL 50,CATEGORIA D,20014100,ANTOFAGASTA,ANTOFAGASTA,TALTAL,BOTADERO,1337,DEPÓSITO RMM - ESTÉRILES,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000018162,7218335.0,359451.0,1350,19,PSAD-56,169,INACTIVA,-25.1475139704265,-70.3964111212969,1138.0843,888.65,1094.6543,866.8733333333333,1088.7125,858.9283333333333,198.2319,190.57333333333327,668.2775,563.0416666666666,679.8438000000001,574.8166666666667,1220.0895,948.1266666666668,1390.3909,1057.485,684.4747,543.3433333333334,894.8278,719.1216666666667,395.619,314.1633333333333,342.0351,300.18833333333333,1153.4736,899.5733333333334,1327.9457,1016.1716666666669,755.1425,640.8199999999999,190.93833333333333,3042.036666666667,1458.245,868.77,3171.088333333333,581.7766666666666,844.9833333333333,1239.9916666666666,3033.7716666666665,3097.688333333333,511.82166666666666,574.1083333333333,1265.3716666666667,422.77166666666665,551.7216666666667,1224.4466666666667,1272.1616666666666,244.47166666666666,1224.6850000000002,3075.4216666666666,247.84,260.29833333333335,1745.9483333333333,2362.14,172.60333333333335,1530.8783333333333,1577.0600000000002,3074.9083333333333,1694.9,922.9283333333333,2937.325,4811.985,3180.2083333333335,2920.765,723.3666666666667,3018.758333333333,1240.9433333333334,47.485,348.7933333333333
76316627-9,PLANTA CONCENTRADORA DE MINERALES CHINCOLCO SPA,V,PETORCA,PETORCA,PLANTA CHINCOLCO,CATEGORIA D,20022049,VALPARAISO,PETORCA,PETORCA,FLOTACION,1307,PLANTA CONCENTRADORA,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000030163,6433681.0,323681.0,653,19,PSAD-56,169,INACTIVA,-32.2225506452837,-70.8732087619222,210.2971,183.38,166.8671,161.60333333333335,160.92520000000002,153.65833333333333,1246.2176000000002,1004.2833333333332,385.3247,296.92833333333334,375.3301,287.18333333333334,292.3023,242.85666666666663,462.6037,352.21500000000003,1732.4604,1357.0533333333333,1942.8135,1532.8316666666665,1443.6047,1127.8733333333332,719.1515,569.9483333333334,225.6864,194.3033333333333,400.1584,310.90166666666664,319.8598,252.40833333333333,1004.6466666666668,2336.766666666667,752.975,163.5,2465.8183333333336,286.02333333333337,139.7133333333333,534.7216666666667,2328.5016666666666,2392.4183333333335,1325.53,286.9533333333333,560.1016666666667,503.49833333333333,1365.43,519.1766666666666,566.8916666666667,1058.18,519.4150000000001,2370.1516666666666,620.61,629.7583333333333,1040.6783333333333,1656.87,683.3633333333333,825.6083333333333,871.7900000000001,2369.6383333333333,989.63,217.65833333333333,2232.055,4106.715,2474.938333333333,2215.4883333333332,1537.07,2313.4816666666666,535.6666666666666,810.375,1162.4966666666667
76061261-8,EXPLOTACIONES MINERAS PAJARITA E.I.R.L,II,ANTOFAGASTA,TALTAL,"MINA JULIA 1-60 NIVEL 7,SECTOR 2",CATEGORIA D,20022059,ANTOFAGASTA,ANTOFAGASTA,TALTAL,CAMPAMENTO,1349,CAMPAMENTO,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000030193,7244900.0,372100.0,2125,19,PSAD-56,8,ACTIVA,-24.9087985463001,-70.2684796130268,1192.7604,961.6233333333332,1149.3303999999998,939.8466666666668,1143.3885,931.9016666666666,190.9627,206.95666666666665,722.9535,636.015,734.5199,647.7900000000001,1274.7656000000002,1021.1,1445.067,1130.4583333333333,677.2055,559.7266666666667,887.5586,735.505,388.3498,330.5466666666667,396.7112,373.1616666666667,1208.1497,972.5466666666669,1382.6217,1089.145,809.8186,713.7933333333333,207.32166666666666,3115.01,1531.2183333333335,941.7433333333333,3244.061666666667,654.75,917.9566666666667,1312.965,3106.7450000000003,3170.661666666667,528.205,647.0816666666667,1338.345,495.745,568.105,1297.4199999999998,1345.135,260.85499999999996,1297.6583333333333,3148.395,320.81333333333333,333.27166666666665,1818.9216666666666,2435.1133333333332,245.57666666666668,1603.8516666666667,1650.0333333333333,3147.8816666666667,1767.8733333333332,995.9016666666666,3010.298333333333,4884.958333333333,3253.1816666666664,2993.7383333333332,739.75,3091.7316666666666,1313.9166666666667,120.45833333333333,365.1766666666666
