RutEmpresa,NombreEmpresa,RegionFaena,ProvinciaFaena,ComunaFaena,NombreFaena,CategoriaFaena,IdFaena,RegionInstalacion,ProvinciaInstalacion,ComunaInstalacion,NombreInstalacion,IdTipoInstalacion,TipoInstalacion,RecursoMineroInstalacion,TipoRecursoInstalacion,RecursoPrimarioInstalacion,IdInstalacion,Norte,Este,Cota,Huso,Datum,IdEstado,Estado,Latitud,Longitud,dist_Santiago_km,time_Santiago_min,dist_Valparaíso_km,time_Valparaíso_min,dist_Viña_del_Mar_km,time_Viña_del_Mar_min,dist_Antofagasta_km,time_Antofagasta_min,dist_La_Serena_km,time_La_Serena_min,dist_Coquimbo_km,time_Coquimbo_min,dist_Rancagua_km,time_Rancagua_min,dist_Talca_km,time_Talca_min,dist_Iquique_km,time_Iquique_min,dist_Arica_km,time_Arica_min,dist_Calama_km,time_Calama_min,dist_Copiapó_km,time_Copiapó_min,dist_San_Bernardo_km,time_San_Bernardo_min,dist_Curicó_km,time_Curicó_min,dist_Ovalle_km,time_Ovalle_min,Tiempo_Prt_Antofagasta,Tiempo_Prt_Bahia Agua Fresca,Tiempo_Prt_Bahia De Valdivia,Tiempo_Prt_Bahia De Valparaiso,Tiempo_Prt_Bahia Harris,Tiempo_Prt_Bahia Herradura Guayacan,Tiempo_Prt_Bahia Quintero (Ventanas),Tiempo_Prt_Bahia San Vicente,Tiempo_Prt_Caleta Clarencia,Tiempo_Prt_Caleta Mina Elena,Tiempo_Prt_Caleta Patillos,Tiempo_Prt_Coquimbo,Tiempo_Prt_Coronel,Tiempo_Prt_Huasco,Tiempo_Prt_Iquique,Tiempo_Prt_Lirquen,Tiempo_Prt_Lota,Tiempo_Prt_Mejillones,Tiempo_Prt_Penco,Tiempo_Prt_Port San Juan De La Juan,Tiempo_Prt_Puerto Caldera,Tiempo_Prt_Puerto Calderilla,Tiempo_Prt_Puerto Castro,Tiempo_Prt_Puerto Chacabuco,Tiempo_Prt_Puerto Chanaral,Tiempo_Prt_Puerto De Corral,Tiempo_Prt_Puerto Montt,Tiempo_Prt_Puerto Natales,Tiempo_Prt_Puerto Quemchi,Tiempo_Prt_Puerto San Antonio,Tiempo_Prt_Puerto Sara,Tiempo_Prt_Puerto Williams,Tiempo_Prt_Puerto Yartou,Tiempo_Prt_Punta Delgada,Tiempo_Prt_Rada De Arica,Tiempo_Prt_Rada Punta Arenas,Tiempo_Prt_Talcahuano,Tiempo_Prt_Taltal,Tiempo_Prt_Tocopilla,Es_Estrategica,Region_Norm
9513326-6,JOSE LABRIN BECERRA,III,HUASCO,VALLENAR,LA JOSELYN 1/7,CATEGORIA D,20013224,ATACAMA,HUASCO,VALLENAR,MINA LA JOSELYN 1/7 PUNTO 1,1291,MINA SUBTERRANEA,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000018038,6822549.0,334719.0,899,19,PSAD-56,8,ACTIVA,-28.7168061775704,-70.6942683945729,682.8205,533.1116666666667,639.3905,511.335,633.4485999999999,503.39,695.0609000000001,589.9449999999999,213.0136,207.50333333333336,224.5799,219.2783333333333,764.8256,592.5883333333334,935.127,701.9466666666667,1181.3037,942.715,1391.6568,1118.493333333333,892.448,713.535,167.9948,155.61,698.2098000000001,544.035,872.6818000000001,660.6333333333333,299.87870000000004,285.2816666666667,590.3066666666667,2686.498333333333,1102.7066666666665,513.2316666666667,2815.55,226.2383333333333,489.445,884.4533333333333,2678.233333333333,2742.15,911.19,218.57,909.8333333333334,93.80333333333331,951.09,868.9083333333333,916.6233333333332,643.84,869.1466666666668,2719.883333333333,206.27,215.41833333333332,1390.41,2006.6016666666667,269.0233333333333,1175.34,1221.5216666666668,2719.3700000000003,1339.361666666667,567.39,2581.786666666667,4456.446666666667,2824.67,2565.226666666667,1122.735,2663.2200000000003,885.4050000000001,396.04,748.1616666666666,False,III
76061261-8,EXPLOTACIONES MINERAS PAJARITA E.I.R.L,II,ANTOFAGASTA,TALTAL,"MINA JULIA 1-60 NIVEL 7,SECTOR 2",CATEGORIA D,20022059,ANTOFAGASTA,ANTOFAGASTA,TALTAL,CAMPAMENTO,1349,CAMPAMENTO,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000030193,7244900.0,372100.0,2125,19,PSAD-56,8,ACTIVA,-24.9087985463001,-70.2684796130268,1192.7604,961.6233333333332,1149.3303999999998,939.8466666666668,1143.3885,931.9016666666666,190.9627,206.95666666666665,722.9535,636.015,734.5199,647.7900000000001,1274.7656000000002,1021.1,1445.067,1130.4583333333333,677.2055,559.7266666666667,887.5586,735.505,388.3498,330.5466666666667,396.7112,373.1616666666667,1208.1497,972.5466666666669,1382.6217,1089.145,809.8186,713.7933333333333,207.32166666666663,3115.01,1531.2183333333337,941.7433333333332,3244.061666666667,654.75,917.9566666666668,1312.965,3106.7450000000003,3170.661666666667,528.205,647.0816666666667,1338.345,495.745,568.105,1297.4199999999998,1345.135,260.855,1297.6583333333333,3148.395,320.81333333333333,333.27166666666665,1818.9216666666664,2435.113333333333,245.57666666666668,1603.8516666666667,1650.0333333333333,3147.8816666666667,1767.8733333333332,995.9016666666666,3010.298333333333,4884.958333333333,3253.1816666666664,2993.738333333333,739.75,3091.7316666666666,1313.9166666666667,120.45833333333331,365.1766666666666,False,II
76061261-8,EXPLOTACIONES MINERAS PAJARITA E.I.R.L,II,ANTOFAGASTA,TALTAL,"MINA JULIA 1-60 NIVEL 7,SECTOR 2",CATEGORIA D,20022059,ANTOFAGASTA,ANTOFAGASTA,TALTAL,POLVORIN,6999,POLVORIN,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000030194,7245190.0,371660.0,2125,19,PSAD-56,8,ACTIVA,-24.9061431008617,-70.2728086944616,1192.7604,961.6233333333332,1149.3303999999998,939.8466666666668,1143.3885,931.9016666666666,190.9627,206.95666666666665,722.9535,636.015,734.5199,647.7900000000001,1274.7656000000002,1021.1,1445.067,1130.4583333333333,677.2055,559.7266666666667,887.5586,735.505,388.3498,330.5466666666667,396.7112,373.1616666666667,1208.1497,972.5466666666669,1382.6217,1089.145,809.8186,713.7933333333333,207.32166666666663,3115.01,1531.2183333333337,941.7433333333332,3244.061666666667,654.75,917.9566666666668,1312.965,3106.7450000000003,3170.661666666667,528.205,647.0816666666667,1338.345,495.745,568.105,1297.4199999999998,1345.135,260.855,1297.6583333333333,3148.395,320.81333333333333,333.27166666666665,1818.9216666666664,2435.113333333333,245.57666666666668,1603.8516666666667,1650.0333333333333,3147.8816666666667,1767.8733333333332,995.9016666666666,3010.298333333333,4884.958333333333,3253.1816666666664,2993.738333333333,739.75,3091.7316666666666,1313.9166666666667,120.45833333333331,365.1766666666666,False,II
77762940-9,ANGLO AMERICAN SUR S.A.,V,QUILLOTA,NOGALES,DIVISION EL SOLDADO,CATEGORIA A,131872,VALPARAISO,QUILLOTA,NOGALES,SALA ELECTRICA DE REACTIVOS,5031,SUB-ESTACION ELECTRICA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000032141,6384872.0,299068.0,473,19,PSAD-56,8,ACTIVA,-32.6584049009228,-71.1446413832257,132.4077,108.76,88.9778,86.98333333333333,83.0359,79.03833333333334,1218.2421000000002,969.45,357.3492,262.095,347.3546,252.35,214.4129,168.23666666666668,384.7143,277.595,1704.4849,1322.22,1914.838,1497.9983333333332,1415.6292,1093.04,691.176,535.115,147.797,119.68333333333334,322.2691,236.28166666666667,291.8843,217.575,969.8133333333334,2262.1466666666665,678.355,88.88000000000001,2391.1983333333333,251.19,65.09333333333333,460.1016666666666,2253.8816666666667,2317.798333333333,1290.6966666666667,252.12,485.4816666666667,468.665,1330.5966666666668,444.5566666666667,492.27166666666665,1023.3466666666668,444.795,2295.5316666666668,585.7766666666666,594.925,966.0583333333332,1582.25,648.5300000000001,750.9883333333333,797.17,2295.018333333333,915.01,143.03833333333333,2157.435,4032.095,2400.3183333333336,2140.8683333333333,1502.236666666667,2238.8616666666667,461.0466666666667,775.5416666666666,1127.6633333333334,True,V
77762940-9,ANGLO AMERICAN SUR S.A.,V,QUILLOTA,NOGALES,DIVISION EL SOLDADO,CATEGORIA A,131872,VALPARAISO,QUILLOTA,NOGALES,PLANTA DE SÚLFUROS/FILTRADO,1307,PLANTA CONCENTRADORA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000032143,6384872.0,299068.0,473,19,PSAD-56,8,ACTIVA,-32.6584049009228,-71.1446413832257,132.4077,108.76,88.9778,86.98333333333333,83.0359,79.03833333333334,1218.2421000000002,969.45,357.3492,262.095,347.3546,252.35,214.4129,168.23666666666668,384.7143,277.595,1704.4849,1322.22,1914.838,1497.9983333333332,1415.6292,1093.04,691.176,535.115,147.797,119.68333333333334,322.2691,236.28166666666667,291.8843,217.575,969.8133333333334,2262.1466666666665,678.355,88.88000000000001,2391.1983333333333,251.19,65.09333333333333,460.1016666666666,2253.8816666666667,2317.798333333333,1290.6966666666667,252.12,485.4816666666667,468.665,1330.5966666666668,444.5566666666667,492.27166666666665,1023.3466666666668,444.795,2295.5316666666668,585.7766666666666,594.925,966.0583333333332,1582.25,648.5300000000001,750.9883333333333,797.17,2295.018333333333,915.01,143.03833333333333,2157.435,4032.095,2400.3183333333336,2140.8683333333333,1502.236666666667,2238.8616666666667,461.0466666666667,775.5416666666666,1127.6633333333334,True,V
78512520-7,COMPAÑÍA MINERA  LOMAS BAYAS,II,ANTOFAGASTA,SIERRA GORDA,LOMAS BAYAS,CATEGORIA A,143630,ANTOFAGASTA,ANTOFAGASTA,SIERRA GORDA,PLANTA CHANCADO PRIMARIO,1342,PLANTA CHANCADO,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000032165,7409335.0,447885.0,1621,19,PSAD-56,8,ACTIVA,-23.4281963915658,-69.5121552462746,1428.7262,1137.3416666666667,1385.2962,1115.5649999999998,1379.3543,1107.62,113.4804,128.215,958.9193,811.7333333333333,970.4856,823.5083333333333,1510.7313,1196.8183333333334,1681.0328,1306.1766666666667,449.0814,380.0566666666667,659.4345,555.8349999999999,151.7345,144.01333333333332,632.677,548.88,1444.1155,1148.265,1618.5875,1264.8633333333337,1045.7844,889.5116666666667,129.27166666666668,3262.873333333333,1706.9366666666667,1117.4616666666666,3391.925,830.4683333333334,1093.675,1488.6833333333334,3254.608333333333,3318.525,363.33,822.8,1514.0633333333333,671.4633333333334,388.435,1473.138333333333,1520.8533333333332,161.12,1473.3766666666668,3296.2633333333333,496.5316666666667,508.99,1994.64,2610.8316666666665,421.295,1779.57,1825.7516666666668,3295.75,1943.5916666666667,1171.62,3158.1666666666665,5032.826666666666,3401.05,3142.036666666667,560.08,3240.03,1489.635,296.1766666666666,214.45166666666668,True,II
78512520-7,COMPAÑÍA MINERA  LOMAS BAYAS,II,ANTOFAGASTA,SIERRA GORDA,LOMAS BAYAS,CATEGORIA A,143630,ANTOFAGASTA,ANTOFAGASTA,SIERRA GORDA,LIXIVIACION LOMAS,3019,LIXIVIACION,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000032167,7410548.0,450223.0,1528,19,PSAD-56,8,ACTIVA,-23.4173134232095,-69.4892296337205,1427.6572,1133.2716666666668,1384.2272,1111.495,1378.2854,1103.55,112.4114,124.145,957.8504,807.6633333333334,969.4167,819.4383333333334,1509.6624,1192.7483333333332,1679.9638,1302.1066666666666,448.0124,375.9866666666667,658.3655,551.765,150.6655,139.94333333333333,631.608,544.81,1443.0465,1144.195,1617.5186,1260.7933333333335,1044.7154,885.4416666666667,125.20166666666668,3258.8033333333337,1702.8666666666666,1113.3916666666669,3387.855,826.3983333333333,1089.605,1484.6133333333337,3250.538333333333,3314.455,359.26,818.73,1509.993333333333,667.3933333333333,384.365,1469.0683333333334,1516.7833333333333,157.05,1469.3066666666666,3292.1933333333336,492.4616666666667,504.92,1990.57,2606.7616666666668,417.225,1775.5,1821.6816666666664,3291.68,1939.5216666666668,1167.55,3154.0966666666664,5028.756666666667,3396.98,3137.9666666666667,556.01,3235.96,1485.5649999999998,292.1066666666667,210.38166666666663,True,II
7652211-1,JUSTO ESQUIVEL LAGOS,II,ANTOFAGASTA,TALTAL,MINA ABUNDANCIA PIQUE 2,CATEGORIA C,150351,ANTOFAGASTA,ANTOFAGASTA,TALTAL,BOTADERO DE ESTERIL,1337,DEPÓSITO RMM - ESTÉRILES,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000006029,7236873.0,358804.0,1120,19,PSAD-56,8,ACTIVA,-24.9800907351176,-70.4009237470666,1170.895,901.3116666666666,1127.4651,879.535,1121.5232,871.59,161.9363,139.45166666666668,701.0881999999999,575.7033333333333,712.6545,587.4783333333332,1252.9002,960.7883333333334,1423.2016,1070.1466666666668,648.1791,492.2216666666666,858.5322,668.0,359.32340000000005,263.0416666666667,374.8458,312.85,1186.2844,912.235,1360.7564,1028.8333333333333,787.9533,653.4816666666667,139.81666666666666,3054.6983333333333,1470.9066666666663,881.4316666666667,3183.75,594.4383333333334,857.645,1252.6533333333332,3046.4333333333334,3110.35,460.7,586.77,1278.0333333333333,435.4333333333333,500.6,1237.1083333333331,1284.8233333333333,193.35,1237.3466666666668,3088.083333333333,260.50166666666667,272.96,1758.61,2374.8016666666667,185.265,1543.54,1589.7216666666668,3087.57,1707.5616666666667,935.59,2949.9866666666667,4824.6466666666665,3192.8700000000003,2933.4266666666667,672.245,3031.42,1253.605,60.14666666666667,297.6716666666667,False,II
7652211-1,JUSTO ESQUIVEL LAGOS,II,ANTOFAGASTA,TALTAL,MINA ABUNDANCIA PIQUE 2,CATEGORIA C,150351,ANTOFAGASTA,ANTOFAGASTA,TALTAL,CANCHA DE ACOPIO DE MATERIAL,1339,DEPÓSITO RMM - MINERAL DE BAJA LEY,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000006030,7236872.0,358843.0,1119,19,PSAD-56,8,ACTIVA,-24.9801033987164,-70.4005375526332,1170.9269,901.34,1127.4969,879.5633333333334,1121.555,871.6183333333333,161.9045,139.42333333333332,701.12,575.7316666666667,712.6864,587.5066666666667,1252.9321,960.8166666666668,1423.2335,1070.175,648.1473000000001,492.1933333333333,858.5004,667.9716666666667,359.2915,263.0133333333333,374.8777,312.87833333333333,1186.3162,912.2633333333334,1360.7882,1028.861666666667,787.9851,653.51,139.78833333333333,3054.726666666667,1470.9350000000002,881.4599999999999,3183.7783333333336,594.4666666666667,857.6733333333334,1252.6816666666666,3046.461666666667,3110.3783333333336,460.6716666666667,586.7983333333334,1278.0616666666667,435.4616666666667,500.57166666666666,1237.1366666666663,1284.8516666666667,193.32166666666663,1237.375,3088.1116666666667,260.53,272.98833333333334,1758.638333333333,2374.83,185.29333333333332,1543.5683333333334,1589.75,3087.5983333333334,1707.59,935.6183333333332,2950.015,4824.675,3192.898333333333,2933.455,672.2166666666667,3031.4483333333333,1253.6333333333334,60.175,297.6433333333333,False,II
12940277-6,LUIS CORTES MONROY,II,ANTOFAGASTA,TALTAL,TUNEL JULIA PERTENENCIAS 34 Y 35,CATEGORIA D,27780,ANTOFAGASTA,ANTOFAGASTA,TALTAL,CANCHA DE ACOPIO DE MATERIALES,1339,DEPÓSITO RMM - MINERAL DE BAJA LEY,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000006043,7244149.0,371372.0,2291,19,PSAD-56,8,ACTIVA,-24.9155176607788,-70.2757564476297,1192.7604,961.6233333333332,1149.3303999999998,939.8466666666668,1143.3885,931.9016666666666,190.9627,206.95666666666665,722.9535,636.015,734.5199,647.7900000000001,1274.7656000000002,1021.1,1445.067,1130.4583333333333,677.2055,559.7266666666667,887.5586,735.505,388.3498,330.5466666666667,396.7112,373.1616666666667,1208.1497,972.5466666666669,1382.6217,1089.145,809.8186,713.7933333333333,207.32166666666663,3115.01,1531.2183333333337,941.7433333333332,3244.061666666667,654.75,917.9566666666668,1312.965,3106.7450000000003,3170.661666666667,528.205,647.0816666666667,1338.345,495.745,568.105,1297.4199999999998,1345.135,260.855,1297.6583333333333,3148.395,320.81333333333333,333.27166666666665,1818.9216666666664,2435.113333333333,245.57666666666668,1603.8516666666667,1650.0333333333333,3147.8816666666667,1767.8733333333332,995.9016666666666,3010.298333333333,4884.958333333333,3253.1816666666664,2993.738333333333,739.75,3091.7316666666666,1313.9166666666667,120.45833333333331,365.1766666666666,False,II
12940277-6,LUIS CORTES MONROY,II,ANTOFAGASTA,TALTAL,TUNEL JULIA PERTENENCIAS 34 Y 35,CATEGORIA D,27780,ANTOFAGASTA,ANTOFAGASTA,TALTAL,BOTADERO DE ESTERIL,1337,DEPÓSITO RMM - ESTÉRILES,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000006044,7244217.0,371459.0,2300,19,PSAD-56,8,ACTIVA,-24.9149110729,-70.2748888028055,1192.7604,961.6233333333332,1149.3303999999998,939.8466666666668,1143.3885,931.9016666666666,190.9627,206.95666666666665,722.9535,636.015,734.5199,647.7900000000001,1274.7656000000002,1021.1,1445.067,1130.4583333333333,677.2055,559.7266666666667,887.5586,735.505,388.3498,330.5466666666667,396.7112,373.1616666666667,1208.1497,972.5466666666669,1382.6217,1089.145,809.8186,713.7933333333333,207.32166666666663,3115.01,1531.2183333333337,941.7433333333332,3244.061666666667,654.75,917.9566666666668,1312.965,3106.7450000000003,3170.661666666667,528.205,647.0816666666667,1338.345,495.745,568.105,1297.4199999999998,1345.135,260.855,1297.6583333333333,3148.395,320.81333333333333,333.27166666666665,1818.9216666666664,2435.113333333333,245.57666666666668,1603.8516666666667,1650.0333333333333,3147.8816666666667,1767.8733333333332,995.9016666666666,3010.298333333333,4884.958333333333,3253.1816666666664,2993.738333333333,739.75,3091.7316666666666,1313.9166666666667,120.45833333333331,365.1766666666666,False,II
85466200-7,MINERA SAN PEDRO S.A.,RM,CHACABUCO,TILTIL,MINA EL OLIVO,CATEGORIA C,134554,METROPOLITANA DE SANTIAGO,CHACABUCO,TILTIL,TALLER MINA EL OLIVO,1350,TALLERES Y MAESTRANZA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000011228,6334212.0,314126.0,1605,19,PSAD-56,8,ACTIVA,-33.1177346454122,-70.9943797064616,64.2115,71.69166666666666,93.3271,121.69666666666669,87.3852,113.75166666666668,1301.653,1041.9016666666666,440.7601,334.5466666666667,430.7654,324.8016666666666,146.2167,131.16833333333335,316.5181,240.52666666666667,1787.8958,1394.6716666666666,1998.2489,1570.45,1499.04,1165.4916666666666,774.5869,607.5666666666667,79.6008,82.615,254.0728,199.2133333333333,375.2952,290.02666666666664,1042.265,2225.0783333333334,641.2866666666666,123.59333333333332,2354.13,323.64166666666665,130.88500000000002,423.03333333333336,2216.813333333333,2280.73,1363.1483333333333,324.57166666666666,448.4133333333333,541.1166666666667,1403.0483333333332,407.4883333333333,455.2033333333333,1095.7983333333332,407.7266666666666,2258.463333333333,658.2283333333332,667.3766666666667,928.99,1545.1816666666666,720.9816666666667,713.92,760.1016666666667,2257.95,877.9416666666667,146.2133333333333,2120.366666666667,3995.026666666666,2363.25,2103.8,1574.6883333333333,2201.793333333333,423.97833333333335,847.9933333333333,1200.115,False,RM
12815448-5,GERMAN DEL TRANSITO ORREGO ALVAREZ,IV,CHOAPA,CANELA,LAURITA,CATEGORIA D,93660,COQUIMBO,CHOAPA,CANELA,MINA LAURITA PUNTO CERRADO,1291,MINA SUBTERRANEA,COBRE - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000012065,6524050.0,294097.0,1058,19,PSAD-56,8,ACTIVA,-31.4028097873677,-71.1678403541921,328.9567,270.74,285.5267,248.9633333333333,279.5849,241.0183333333333,1105.7533999999998,914.5033333333332,244.8605,207.1483333333333,234.8658,197.4033333333333,410.9619,330.21666666666664,581.2633000000001,439.575,1591.9962,1267.2733333333333,1802.3493,1443.0516666666667,1303.1405,1038.0933333333332,578.6873,480.1683333333333,344.346,281.6633333333333,518.8181,398.26166666666666,179.3956,162.62833333333336,914.8666666666668,2424.1266666666666,840.3349999999999,250.86,2553.1783333333337,196.2433333333333,227.07333333333327,622.0816666666667,2415.8616666666667,2479.7783333333336,1235.75,197.1733333333333,647.4616666666666,413.7183333333333,1275.65,606.5366666666666,654.2516666666667,968.4,606.775,2457.5116666666668,530.83,539.9783333333334,1128.0383333333334,1744.23,593.5833333333334,912.9683333333334,959.15,2456.998333333333,1076.99,305.0183333333333,2319.415,4194.075,2562.298333333333,2302.8566666666666,1447.2949999999998,2400.85,623.035,720.6,1072.7216666666668,False,IV
79963260-8,MINERA LAS CENIZAS S.A.,V,PETORCA,CABILDO,LAS CENIZAS CABILDO,CATEGORIA B,135700,VALPARAISO,PETORCA,CABILDO,LABORATORIO METALURGICO,8070,MUESTRERA Y/O LABORATORIO,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000030159,6409957.0,304968.0,185,19,PSAD-56,8,ACTIVA,-32.4333279177813,-71.0765547516945,171.2802,131.80333333333334,127.8502,110.02666666666669,121.9083,102.08166666666666,1207.2007,952.7066666666668,346.3078,245.35166666666663,336.3131,235.60666666666663,253.2853,191.28,423.5867,300.6383333333333,1693.4435,1305.4766666666667,1903.7966,1481.255,1404.5877,1076.2966666666666,680.1346,518.3716666666667,186.6695,142.72666666666666,361.1415,259.325,280.84290000000004,200.83166666666665,953.07,2285.19,701.3983333333333,111.92333333333332,2414.241666666667,234.44666666666663,88.13666666666667,483.145,2276.925,2340.8416666666667,1273.9533333333334,235.3766666666667,508.525,451.9216666666667,1314.1966666666667,467.9433333333333,515.6583333333333,1006.9466666666668,468.1816666666667,2318.918333333333,569.3766666666667,578.525,989.445,1605.6366666666663,632.13,774.375,820.5566666666667,2318.405,938.3966666666668,166.425,2180.8216666666667,4055.4816666666666,2423.705,2164.255,1485.8366666666666,2262.248333333333,484.4333333333333,759.1416666666667,1111.263333333333,False,V
79963260-8,MINERA LAS CENIZAS S.A.,V,PETORCA,CABILDO,LAS CENIZAS CABILDO,CATEGORIA B,135700,VALPARAISO,PETORCA,CABILDO,CANCHA CARGUIO CONCENTRADO,8073,CANCHA DE ACOPIO,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000030160,6409919.0,304932.0,187,19,PSAD-56,8,ACTIVA,-32.4336641753008,-71.0769452875626,177.8847,167.44166666666666,134.4547,145.665,128.5128,137.72,1213.8052,988.345,352.9123,280.99,342.9176,271.245,259.8898,226.9183333333333,430.1912,336.27666666666664,1700.048,1341.115,1910.4011,1516.8933333333334,1411.1922,1111.9350000000002,686.7391,554.01,193.274,178.36499999999998,367.746,294.9633333333333,287.4474,236.47,988.7083333333334,2320.8283333333334,737.0366666666666,147.56166666666667,2449.88,270.085,123.775,518.7833333333333,2312.563333333333,2376.48,1309.5916666666667,271.015,544.1633333333333,487.56,1314.1966666666667,467.9433333333333,515.6583333333333,1006.9466666666668,468.1816666666667,2318.918333333333,569.3766666666667,578.525,989.445,1605.6366666666663,632.13,774.375,820.5566666666667,2318.405,938.3966666666668,166.425,2180.8216666666667,4055.4816666666666,2423.705,2164.255,1485.8366666666666,2262.248333333333,484.4333333333333,759.1416666666667,1111.263333333333,False,V
78126110-6,CIA MRA. TECK CARMEN DE ANDACOLLO,IV,ELQUI,ANDACOLLO,FAENA ANDACOLLO COBRE,CATEGORIA A,145960,COQUIMBO,ELQUI,COQUIMBO,PUERTO DE EMBARQUE,1343,PUERTO DE EMBARQUE,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000030166,6685251.0,274851.0,30,19,PSAD-56,8,ACTIVA,-29.9458757146297,-71.3348918992753,462.4345,321.18333333333334,419.0045,299.4066666666667,413.0626,291.4616666666667,874.7274,724.9016666666666,13.8345,17.546666666666667,0.9785,1.66,544.4396999999999,380.66,714.7411,490.0183333333333,1360.9702,1077.6716666666666,1571.3233,1253.45,1072.1144,848.4916666666667,347.6613,290.56666666666666,477.8238,332.1066666666667,652.2958000000001,448.705,84.0354,79.48666666666666,725.265,2474.57,890.7783333333333,301.30333333333334,2603.6216666666664,14.31,277.51666666666665,672.525,2466.305,2530.2216666666664,1046.1483333333333,1.7383333333333333,697.9050000000001,224.11666666666667,1086.0483333333334,656.98,704.6949999999999,778.7983333333334,657.2183333333334,2507.955,341.2283333333333,350.37666666666667,1178.4816666666666,1794.6733333333332,403.9816666666667,963.4116666666666,1009.5933333333334,2507.4416666666666,1127.4333333333334,355.4616666666667,2369.858333333333,4244.518333333333,2612.741666666667,2353.3,1257.6933333333334,2451.293333333333,673.4783333333332,530.9983333333333,883.12,True,IV
77762940-9,ANGLO AMERICAN SUR S.A.,RM,CHACABUCO,COLINA,LOS BRONCES-LAS TÓRTOLAS,CATEGORIA A,131879,METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,MINA LOS BRONCES/FASE CASINO (1 Y 2),1292,MINA RAJO ABIERTO,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000028057,6329102.0,375533.0,3500,19,PSAD-56,8,ACTIVA,-33.1726088976759,-70.3371207874657,61.3796,96.075,175.7546,174.48999999999998,179.0115,182.81333333333333,1381.0578,1118.735,520.1649,411.38,510.1702,401.635,145.5743,157.82000000000002,315.8757,267.17833333333334,1867.3005,1471.505,2077.6536,1647.2833333333333,1578.4448,1242.325,853.9916,684.4,78.9584,109.26666666666668,253.4304,225.865,454.7,366.86,1119.0983333333331,2251.73,667.9383333333334,177.46666666666667,2380.7816666666668,400.475,207.71833333333333,449.685,2243.465,2307.3816666666667,1439.9816666666666,401.405,475.065,617.95,1479.881666666667,434.14,481.855,1172.631666666667,434.3783333333333,2285.115,735.0616666666666,744.2099999999999,955.6416666666668,1571.8333333333333,797.815,740.5716666666667,786.7533333333333,2284.601666666667,904.5933333333334,173.85833333333332,2147.018333333333,4021.6783333333337,2389.901666666666,2130.451666666667,1651.5216666666668,2228.445,450.63,924.8266666666666,1276.9483333333333,True,RM
79963260-8,MINERA LAS CENIZAS S.A.,V,PETORCA,CABILDO,LAS CENIZAS CABILDO,CATEGORIA B,135700,VALPARAISO,PETORCA,CABILDO,MUESTRERA AGENCIA,8070,MUESTRERA Y/O LABORATORIO,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000032384,6409954.0,304803.0,177,19,PSAD-56,8,ACTIVA,-32.4333260275002,-71.0783093212482,170.9955,131.31166666666667,127.5655,109.535,121.6237,101.59,1206.916,952.215,346.0231,244.86,336.0285,235.115,253.0007,190.78833333333333,423.3021,300.14666666666665,1693.1588000000002,1304.985,1903.5119,1480.763333333333,1404.3031,1075.805,679.8499,517.88,186.3848,142.235,360.8569,258.8333333333333,280.5583,200.34,952.5783333333331,2284.6983333333333,700.9066666666666,111.43166666666666,2413.75,233.955,87.645,482.65333333333336,2276.4333333333334,2340.35,1273.4616666666666,234.885,508.03333333333336,451.43,1313.361666666667,467.10833333333335,514.8233333333334,1006.1116666666666,467.3466666666666,2318.083333333333,568.5416666666666,577.69,988.61,1604.8016666666667,631.295,773.5400000000001,819.7216666666667,2317.57,937.5616666666666,165.59,2179.9866666666667,4054.6466666666665,2422.8700000000003,2163.42,1485.0016666666668,2261.413333333333,483.59833333333336,758.3066666666667,1110.4283333333333,False,V
